"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"MLANA","MLANA","0.18618500639472302","0.0285597273140076","0.999880957628728"
"GPR156","GPR156","0.19142559268165","0.0295533371102991","0.999880957628728"
"ZNF345","ZNF345","-0.167948430596668","0.0297192894177525","0.999880957628728"
"CAPN11","CAPN11","0.207997338920983","0.0298744790101536","0.999880957628728"
"NIPAL4","NIPAL4","0.200347117592755","0.0299647093265247","0.999880957628728"
"CTNNA3","CTNNA3","-0.197930836747826","0.0300105978017581","0.999880957628728"
"CELA3A","CELA3A","0.15438029648247698","0.0303262096984503","0.999880957628728"
"ZNF681","ZNF681","-0.275224307713781","0.0305816239037087","0.999880957628728"
"TMEM179","TMEM179","0.225886907078362","0.0306784951952804","0.999880957628728"
"C6orf99","C6orf99","0.355604705879711","0.0307645093349498","0.999880957628728"
"LINC01561","LINC01561","0.150479983926711","0.030829807640517997","0.999880957628728"
"KRTAP7-1","KRTAP7-1","0.19389873814955802","0.0308617788099553","0.999880957628728"
"KCNIP1","KCNIP1","0.18628890481361","0.0310042191201064","0.999880957628728"
"C9orf64","C9orf64","-0.24966746023945302","0.031129244010767998","0.999880957628728"
"NBEAL1","NBEAL1","-0.19506359004990897","0.0311839954635475","0.999880957628728"
"GABRA4","GABRA4","0.20568814740786803","0.0311947301596855","0.999880957628728"
"SLC1A2","SLC1A2","0.236708481731993","0.0312217145761303","0.999880957628728"
"BRIX1","BRIX1","-0.165088919959819","0.0313198380416039","0.999880957628728"
"GRHL1","GRHL1","-0.20457979159525397","0.0313202235798016","0.999880957628728"
"LOC105376485","LOC105376485","0.24893449735961898","0.0314389619315027","0.999880957628728"
"RPTN","RPTN","0.19049017318289302","0.0315153568479396","0.999880957628728"
"DUSP5P1","DUSP5P1","-0.17391774895229903","0.0319740307048819","0.999880957628728"
"OR56A1","OR56A1","0.15377012257131303","0.0320342339656233","0.999880957628728"
"SLC8A3","SLC8A3","-0.18620461820101197","0.0320631460682082","0.999880957628728"
"SNORA13","SNORA13","-0.202429609623136","0.0324919642416242","0.999880957628728"
"C14orf132","C14orf132","0.150564043050215","0.0325329885759749","0.999880957628728"
"AGBL1","AGBL1","0.13871477488083403","0.032696860243869","0.999880957628728"
"CLEC14A","CLEC14A","0.2437322063882","0.0327081103019333","0.999880957628728"
"LIPH","LIPH","-0.281154607148375","0.0329405716424225","0.999880957628728"
"LRRIQ1","LRRIQ1","-0.185001725443683","0.033000565308629","0.999880957628728"
"DLX4","DLX4","0.206126243522036","0.033077560337339995","0.999880957628728"
"TLL2","TLL2","0.250050586753036","0.0335785555630043","0.999880957628728"
"TSGA10","TSGA10","-0.17484475676816003","0.0336954929966606","0.999880957628728"
"METTL1","METTL1","-0.164622346019919","0.0340042982939992","0.999880957628728"
"ZNF843","ZNF843","0.18834997786645102","0.0341220598252321","0.999880957628728"
"C17orf47","C17orf47","0.18803471944946698","0.0341693145512653","0.999880957628728"
"PIMREG","PIMREG","0.163509148894542","0.0341888350299678","0.999880957628728"
"DOC2A","DOC2A","0.152498256387117","0.0343223617846245","0.999880957628728"
"IBSP","IBSP","0.15725719730804802","0.0344157238467796","0.999880957628728"
"ZWINT","ZWINT","0.17704683292622897","0.034442476547108004","0.999880957628728"
"HSPA12B","HSPA12B","0.15894121769273","0.0346868989669286","0.999880957628728"
"GASAL1","GASAL1","0.136684173334413","0.0347486832124403","0.999880957628728"
"SYT6","SYT6","0.213213333013964","0.0349890393685524","0.999880957628728"
"MYL7","MYL7","0.208206626164268","0.0350515026738474","0.999880957628728"
"FRMD5","FRMD5","0.15731097016803602","0.0350533031241691","0.999880957628728"
"GPR152","GPR152","0.17408456811138","0.0351708724701992","0.999880957628728"
"RPSAP52","RPSAP52","0.229013729599258","0.0352153880481275","0.999880957628728"
"INO80C","INO80C","-0.20233333206236898","0.0352644040143904","0.999880957628728"
"DNAL1","DNAL1","-0.19970213111177898","0.0354099542796781","0.999880957628728"
"GPX5","GPX5","0.26424713476720496","0.0354435451061215","0.999880957628728"
"THPO","THPO","0.17893267177208103","0.0355605222842299","0.999880957628728"
"OR2Y1","OR2Y1","0.213167285413381","0.0356387395096609","0.999880957628728"
"MEST","MEST","-0.178786933331479","0.0356413392712803","0.999880957628728"
"SLC25A17","SLC25A17","-0.13773755411865501","0.0358940183787867","0.999880957628728"
"NAALAD2","NAALAD2","-0.16381661807258402","0.0361031244599699","0.999880957628728"
"TMEM143","TMEM143","0.149476708105095","0.0361340569499584","0.999880957628728"
"MAGEC1","MAGEC1","0.20391116492589603","0.0362081682575959","0.999880957628728"
"OR1F2P","OR1F2P","-0.26067846457616395","0.0362176114139737","0.999880957628728"
"ALDH1L2","ALDH1L2","0.250909440107371","0.036326025195498","0.999880957628728"
"SEMA3D","SEMA3D","0.164037966479439","0.0363362971720436","0.999880957628728"
"CD200","CD200","-0.279422918210228","0.0364552889658727","0.999880957628728"
"AASDH","AASDH","-0.16887911364210997","0.0366073179661024","0.999880957628728"
"MIR193A","MIR193A","0.23156746759538602","0.0366237622994358","0.999880957628728"
"TOPAZ1","TOPAZ1","0.17315912195987698","0.0366741169385191","0.999880957628728"
"IRX6","IRX6","0.17836536929417898","0.0367308165962681","0.999880957628728"
"ZFP42","ZFP42","0.18417436311889","0.0367972354573066","0.999880957628728"
"TMEM132D","TMEM132D","0.17568400806026901","0.0368548974500156","0.999880957628728"
"C5orf30","C5orf30","-0.19299582661926395","0.0372473100313938","0.999880957628728"
"OR8D1","OR8D1","0.16881918471879798","0.0374445957309779","0.999880957628728"
"ATXN7L3B","ATXN7L3B","-0.156059785891461","0.0374708032257666","0.999880957628728"
"CASR","CASR","0.237988926392239","0.0375828380104266","0.999880957628728"
"OR13C3","OR13C3","-0.23419956376709197","0.037598204664255","0.999880957628728"
"KIRREL1","KIRREL1","0.155729631721528","0.037619999616378","0.999880957628728"
"DPP6","DPP6","0.21958214613811802","0.0377519639836495","0.999880957628728"
"OR52W1","OR52W1","0.167955616436168","0.0378077142764939","0.999880957628728"
"CSN1S2AP","CSN1S2AP","0.242187888902102","0.0378263465626006","0.999880957628728"
"GRAMD2A","GRAMD2A","0.191112392206884","0.0379455999561501","0.999880957628728"
"LIM2","LIM2","0.170575065881735","0.0379852041282385","0.999880957628728"
"CHRM5","CHRM5","0.164036040032618","0.0379867567127189","0.999880957628728"
"CDSN","CDSN","0.175072765041956","0.0380106663233788","0.999880957628728"
"FBXO8","FBXO8","-0.14245074420082698","0.0381990386078702","0.999880957628728"
"DPP10","DPP10","0.15719873612795002","0.0384443338438599","0.999880957628728"
"OR8I2","OR8I2","0.228982407575948","0.0387052990076038","0.999880957628728"
"DNAH11","DNAH11","0.147648631337606","0.0389489937325904","0.999880957628728"
"MAGEB3","MAGEB3","0.21249683899686803","0.0389958206861508","0.999880957628728"
"ZCCHC13","ZCCHC13","0.18229009621373396","0.0390303613762062","0.999880957628728"
